Bookmark,Frame#,Source Port,Destination Port,Length,Checksum,Frame Size,Delta,Timestamp,
="",14194,,,,,117,="",="2/5/2026 4:52:10.452223690 PM",
="",14208,,,,,115,="",="2/5/2026 4:52:10.460279515 PM",
="",14212,,,,,117,="",="2/5/2026 4:52:10.462772865 PM",
="",14225,,,,,442,="",="2/5/2026 4:52:10.477769610 PM",
="",14227,,,,,440,="",="2/5/2026 4:52:10.478288475 PM",
="",14232,,,,,411,="",="2/5/2026 4:52:10.494391475 PM",
="",14240,,,,,105,="",="2/5/2026 4:52:10.515645880 PM",
="",14243,,,,,117,="",="2/5/2026 4:52:10.516694115 PM",
="",14244,,,,,117,="",="2/5/2026 4:52:10.516744525 PM",
="",14255,,,,,115,="",="2/5/2026 4:52:10.527274610 PM",
="",14275,,,,,442,="",="2/5/2026 4:52:10.543583190 PM",
="",14276,,,,,229,="",="2/5/2026 4:52:10.543857905 PM",
="",14277,,,,,436,="",="2/5/2026 4:52:10.544216005 PM",
="",14279,,,,,454,="",="2/5/2026 4:52:10.551474110 PM",
="",14286,,,,,440,="",="2/5/2026 4:52:10.558679595 PM",
="",14291,,,,,113,="",="2/5/2026 4:52:10.561228025 PM",
="",14316,,,,,442,="",="2/5/2026 4:52:10.580147045 PM",
="",14317,,,,,440,="",="2/5/2026 4:52:10.580688600 PM",
="",14323,,,,,436,="",="2/5/2026 4:52:10.596522120 PM",
="",14324,,,,,411,="",="2/5/2026 4:52:10.596786620 PM",
="",14325,,,,,440,="",="2/5/2026 4:52:10.597028185 PM",
="",14330,,,,,99,="",="2/5/2026 4:52:10.607574880 PM",
="",14332,,,,,99,="",="2/5/2026 4:52:10.609121140 PM",
="",14354,,,,,437,="",="2/5/2026 4:52:10.634095075 PM",
="",14367,,,,,442,="",="2/5/2026 4:52:10.645983500 PM",
="",14369,,,,,411,="",="2/5/2026 4:52:10.646581375 PM",
="",14374,,,,,177,="",="2/5/2026 4:52:10.648563880 PM",
="",14377,,,,,177,="",="2/5/2026 4:52:10.650012865 PM",
="",14380,,,,,177,="",="2/5/2026 4:52:10.651452865 PM",
="",14389,,,,,434,="",="2/5/2026 4:52:10.656350855 PM",
="",14392,,,,,454,="",="2/5/2026 4:52:10.660252485 PM",
="",14397,,,,,333,="",="2/5/2026 4:52:10.663633520 PM",
="",14399,,,,,437,="",="2/5/2026 4:52:10.667771130 PM",
="",14404,,,,,411,="",="2/5/2026 4:52:10.670510275 PM",
="",14405,,,,,440,="",="2/5/2026 4:52:10.670749040 PM",
="",14416,,,,,117,="",="2/5/2026 4:52:10.687044520 PM",
="",14421,,,,,121,="",="2/5/2026 4:52:10.701856510 PM",
="",14423,,,,,436,="",="2/5/2026 4:52:10.702280550 PM",
="",14424,,,,,411,="",="2/5/2026 4:52:10.702545050 PM",
="",14425,,,,,440,="",="2/5/2026 4:52:10.702787275 PM",
="",14462,,,,,103,="",="2/5/2026 4:52:10.741402640 PM",
="",14466,,,,,411,="",="2/5/2026 4:52:10.748954875 PM",
="",14473,,,,,442,="",="2/5/2026 4:52:10.756584180 PM",
="",14480,,,,,454,="",="2/5/2026 4:52:10.762652955 PM",
="",14481,,,,,440,="",="2/5/2026 4:52:10.763479950 PM",
="",14496,,,,,177,="",="2/5/2026 4:52:10.769536130 PM",
="",14497,,,,,99,="",="2/5/2026 4:52:10.769588925 PM",
="",14499,,,,,99,="",="2/5/2026 4:52:10.769703490 PM",
="",14504,,,,,99,="",="2/5/2026 4:52:10.770055385 PM",
="",14508,,,,,437,="",="2/5/2026 4:52:10.771434605 PM",
="",14510,,,,,411,="",="2/5/2026 4:52:10.772006910 PM",
="",14511,,,,,440,="",="2/5/2026 4:52:10.772240975 PM",
="",14512,,,,,411,="",="2/5/2026 4:52:10.772893180 PM",
="",14525,,,,,440,="",="2/5/2026 4:52:10.785764060 PM",
="",14540,,,,,3229,="",="2/5/2026 4:52:10.796505830 PM",
="",14546,,,,,448,="",="2/5/2026 4:52:10.801019065 PM",
="",14547,,,,,436,="",="2/5/2026 4:52:10.801297345 PM",
="",14548,,,,,411,="",="2/5/2026 4:52:10.801570995 PM",
="",14553,,,,,440,="",="2/5/2026 4:52:10.805188345 PM",
="",14554,,,,,117,="",="2/5/2026 4:52:10.806479515 PM",
="",14556,,,,,117,="",="2/5/2026 4:52:10.807024690 PM",
="",14563,,,,,105,="",="2/5/2026 4:52:10.810809445 PM",
="",14569,,,,,113,="",="2/5/2026 4:52:10.820405570 PM",
="",14578,,,,,3229,="",="2/5/2026 4:52:10.831817025 PM",
="",14580,,,,,117,="",="2/5/2026 4:52:10.833302235 PM",
="",14595,,,,,109,="",="2/5/2026 4:52:10.843977010 PM",
="",14596,,,,,105,="",="2/5/2026 4:52:10.844135285 PM",
="",14602,,,,,411,="",="2/5/2026 4:52:10.851286755 PM",
="",14606,,,,,436,="",="2/5/2026 4:52:10.852732370 PM",
="",14607,,,,,411,="",="2/5/2026 4:52:10.853006180 PM",
="",14616,,,,,105,="",="2/5/2026 4:52:10.859234120 PM",
="",14617,,,,,109,="",="2/5/2026 4:52:10.863892610 PM",
="",14621,,,,,422,="",="2/5/2026 4:52:10.865617820 PM",
="",14644,,,,,440,="",="2/5/2026 4:52:10.874645620 PM",
="",14645,,,,,425,="",="2/5/2026 4:52:10.875059265 PM",
="",14646,,,,,115,="",="2/5/2026 4:52:10.875949460 PM",
="",14648,,,,,364,="",="2/5/2026 4:52:10.876414670 PM",
="",14653,,,,,117,="",="2/5/2026 4:52:10.878619030 PM",
="",14661,,,,,422,="",="2/5/2026 4:52:10.887626465 PM",
="",14662,,,,,440,="",="2/5/2026 4:52:10.887888810 PM",
="",14672,,,,,448,="",="2/5/2026 4:52:10.903416535 PM",
="",14673,,,,,411,="",="2/5/2026 4:52:10.903974025 PM",
="",14677,,,,,440,="",="2/5/2026 4:52:10.907588935 PM",
="",14685,,,,,117,="",="2/5/2026 4:52:10.912429185 PM",
="",14688,,,,,177,="",="2/5/2026 4:52:10.912961365 PM",
="",14696,,,,,314,="",="2/5/2026 4:52:10.922952865 PM",
="",14700,,,,,442,="",="2/5/2026 4:52:10.929471110 PM",
="",14701,,,,,422,="",="2/5/2026 4:52:10.929747145 PM",
="",14718,,,,,117,="",="2/5/2026 4:52:10.948980145 PM",
="",14735,,,,,411,="",="2/5/2026 4:52:10.953624915 PM",
="",14736,,,,,440,="",="2/5/2026 4:52:10.953881740 PM",
="",14739,,,,,171,="",="2/5/2026 4:52:10.955013075 PM",
="",14742,,,,,177,="",="2/5/2026 4:52:10.955940445 PM",
="",14758,,,,,109,="",="2/5/2026 4:52:10.967535750 PM",
="",14770,,,,,49,="",="2/5/2026 4:52:10.973430955 PM",
="",14774,,,,,117,="",="2/5/2026 4:52:10.975971075 PM",
="",14780,,,,,440,="",="2/5/2026 4:52:10.977951330 PM",
="",14792,,,,,454,="",="2/5/2026 4:52:10.989464325 PM",
="",14799,,,,,109,="",="2/5/2026 4:52:11.002039910 PM",
="",14804,,,,,436,="",="2/5/2026 4:52:11.009459210 PM",
="",14805,,,,,411,="",="2/5/2026 4:52:11.009732820 PM",
="",14809,,,,,117,="",="2/5/2026 4:52:11.012668375 PM",
="",14813,,,,,117,="",="2/5/2026 4:52:11.015318145 PM",
="",14815,,,,,117,="",="2/5/2026 4:52:11.016048595 PM",
="",14817,,,,,117,="",="2/5/2026 4:52:11.024090215 PM",
="",14839,,,,,437,="",="2/5/2026 4:52:11.043695035 PM",
="",14840,,,,,411,="",="2/5/2026 4:52:11.044324490 PM",
="",14848,,,,,103,="",="2/5/2026 4:52:11.049616590 PM",
="",14850,,,,,103,="",="2/5/2026 4:52:11.051888140 PM",
="",14858,,,,,442,="",="2/5/2026 4:52:11.055581900 PM",
="",14859,,,,,448,="",="2/5/2026 4:52:11.056530730 PM",
="",14864,,,,,99,="",="2/5/2026 4:52:11.057840135 PM",
="",14867,,,,,177,="",="2/5/2026 4:52:11.058169560 PM",
="",14868,,,,,117,="",="2/5/2026 4:52:11.058226380 PM",
="",14869,,,,,117,="",="2/5/2026 4:52:11.058561510 PM",
="",14870,,,,,117,="",="2/5/2026 4:52:11.058613585 PM",
="",14877,,,,,440,="",="2/5/2026 4:52:11.064303695 PM",
="",14879,,,,,105,="",="2/5/2026 4:52:11.065826860 PM",
="",14883,,,,,454,="",="2/5/2026 4:52:11.069854245 PM",
="",14890,,,,,117,="",="2/5/2026 4:52:11.076778805 PM",
="",14896,,,,,425,="",="2/5/2026 4:52:11.079845795 PM",
="",14897,,,,,411,="",="2/5/2026 4:52:11.080102960 PM",
="",14923,,,,,436,="",="2/5/2026 4:52:11.108499300 PM",
="",14925,,,,,436,="",="2/5/2026 4:52:11.111880750 PM",
="",14926,,,,,411,="",="2/5/2026 4:52:11.112145250 PM",
="",14928,,,,,171,="",="2/5/2026 4:52:11.122999815 PM",
="",14930,,,,,171,="",="2/5/2026 4:52:11.123122155 PM",
="",14968,,,,,422,="",="2/5/2026 4:52:11.158282770 PM",
="",14973,,,,,109,="",="2/5/2026 4:52:11.161216025 PM",
="",14982,,,,,454,="",="2/5/2026 4:52:11.165882030 PM",
="",14983,,,,,442,="",="2/5/2026 4:52:11.166164735 PM",
="",14984,,,,,422,="",="2/5/2026 4:52:11.166441610 PM",
="",15000,,,,,117,="",="2/5/2026 4:52:11.179528990 PM",
="",15010,,,,,109,="",="2/5/2026 4:52:11.183776165 PM",
="",15011,,,,,117,="",="2/5/2026 4:52:11.183829620 PM",
="",15025,,,,,454,="",="2/5/2026 4:52:11.194264270 PM",
="",15026,,,,,442,="",="2/5/2026 4:52:11.194547510 PM",
="",15027,,,,,440,="",="2/5/2026 4:52:11.195091930 PM",
="",15045,,,,,117,="",="2/5/2026 4:52:11.221236690 PM",
="",15046,,,,,117,="",="2/5/2026 4:52:11.221287115 PM",
="",15047,,,,,117,="",="2/5/2026 4:52:11.221610970 PM",
="",15053,,,,,117,="",="2/5/2026 4:52:11.222660705 PM",
="",15065,,,,,448,="",="2/5/2026 4:52:11.238648360 PM",
="",15070,,,,,448,="",="2/5/2026 4:52:11.248570240 PM",
="",15071,,,,,436,="",="2/5/2026 4:52:11.248851225 PM",
="",15073,,,,,440,="",="2/5/2026 4:52:11.250065170 PM",
="",15087,,,,,442,="",="2/5/2026 4:52:11.260382365 PM",
="",15092,,,,,177,="",="2/5/2026 4:52:11.267529205 PM",
="",15095,,,,,422,="",="2/5/2026 4:52:11.268841720 PM",
="",15096,,,,,115,="",="2/5/2026 4:52:11.269709660 PM",
="",15101,,,,,177,="",="2/5/2026 4:52:11.271882270 PM",
="",15104,,,,,117,="",="2/5/2026 4:52:11.272336295 PM",
="",15107,,,,,177,="",="2/5/2026 4:52:11.273280280 PM",
="",15109,,,,,229,="",="2/5/2026 4:52:11.275217890 PM",
="",15117,,,,,99,="",="2/5/2026 4:52:11.279036800 PM",
="",15120,,,,,117,="",="2/5/2026 4:52:11.281956300 PM",
="",15128,,,,,437,="",="2/5/2026 4:52:11.284350440 PM",
="",15132,,,,,117,="",="2/5/2026 4:52:11.287287475 PM",
="",15147,,,,,99,="",="2/5/2026 4:52:11.299804000 PM",
="",15152,,,,,117,="",="2/5/2026 4:52:11.321552425 PM",
="",15157,,,,,103,="",="2/5/2026 4:52:11.325431085 PM",
="",15166,,,,,442,="",="2/5/2026 4:52:11.339095600 PM",
="",15169,,,,,171,="",="2/5/2026 4:52:11.340309555 PM",
="",15170,,,,,171,="",="2/5/2026 4:52:11.340807045 PM",
="",15171,,,,,448,="",="2/5/2026 4:52:11.341051935 PM",
="",15172,,,,,436,="",="2/5/2026 4:52:11.341329575 PM",
="",15173,,,,,411,="",="2/5/2026 4:52:11.341603425 PM",
="",15189,,,,,442,="",="2/5/2026 4:52:11.362782725 PM",
="",15195,,,,,422,="",="2/5/2026 4:52:11.377618145 PM",
="",15217,,,,,115,="",="2/5/2026 4:52:11.426771460 PM",
="",15226,,,,,117,="",="2/5/2026 4:52:11.434148145 PM",
="",15243,,,,,422,="",="2/5/2026 4:52:11.454604520 PM",
="",15244,,,,,440,="",="2/5/2026 4:52:11.454866145 PM",
="",15251,,,,,448,="",="2/5/2026 4:52:11.464109330 PM",
="",15254,,,,,440,="",="2/5/2026 4:52:11.464916190 PM",
="",15255,,,,,442,="",="2/5/2026 4:52:11.465183355 PM",
="",15256,,,,,411,="",="2/5/2026 4:52:11.466338495 PM",
="",15264,,,,,422,="",="2/5/2026 4:52:11.473666480 PM",
="",15266,,,,,171,="",="2/5/2026 4:52:11.474234325 PM",
="",15284,,,,,425,="",="2/5/2026 4:52:11.489428640 PM",
="",15286,,,,,440,="",="2/5/2026 4:52:11.489953810 PM",
="",15290,,,,,333,="",="2/5/2026 4:52:11.498767110 PM",
="",15301,,,,,117,="",="2/5/2026 4:52:11.503715550 PM",
="",15305,,,,,115,="",="2/5/2026 4:52:11.528486455 PM",
="",15317,,,,,117,="",="2/5/2026 4:52:11.535914775 PM",
="",15323,,,,,422,="",="2/5/2026 4:52:11.544198215 PM",
="",15325,,,,,99,="",="2/5/2026 4:52:11.544972775 PM",
="",15335,,,,,437,="",="2/5/2026 4:52:11.555696300 PM",
="",15348,,,,,117,="",="2/5/2026 4:52:11.569489515 PM",
="",15353,,,,,442,="",="2/5/2026 4:52:11.575638560 PM",
="",15360,,,,,442,="",="2/5/2026 4:52:11.582141030 PM",
="",15361,,,,,440,="",="2/5/2026 4:52:11.582683305 PM",
="",15380,,,,,115,="",="2/5/2026 4:52:11.592653525 PM",
="",15386,,,,,333,="",="2/5/2026 4:52:11.601108895 PM",
="",15391,,,,,454,="",="2/5/2026 4:52:11.603862580 PM",
="",15392,,,,,442,="",="2/5/2026 4:52:11.604156860 PM",
="",15393,,,,,422,="",="2/5/2026 4:52:11.604425360 PM",
="",15398,,,,,437,="",="2/5/2026 4:52:11.623587810 PM",
="",15399,,,,,436,="",="2/5/2026 4:52:11.623884920 PM",
="",15400,,,,,411,="",="2/5/2026 4:52:11.624149420 PM",
="",15410,,,,,117,="",="2/5/2026 4:52:11.634421120 PM",
="",15422,,,,,411,="",="2/5/2026 4:52:11.648821815 PM",
="",15427,,,,,437,="",="2/5/2026 4:52:11.658138825 PM",
="",15428,,,,,171,="",="2/5/2026 4:52:11.659333470 PM",
="",15436,,,,,99,="",="2/5/2026 4:52:11.664603685 PM",
="",15437,,,,,117,="",="2/5/2026 4:52:11.664723235 PM",
="",15439,,,,,177,="",="2/5/2026 4:52:11.665762785 PM",
="",15440,,,,,177,="",="2/5/2026 4:52:11.665880430 PM",
="",15441,,,,,177,="",="2/5/2026 4:52:11.665997355 PM",
="",15442,,,,,177,="",="2/5/2026 4:52:11.666114575 PM",
="",15447,,,,,177,="",="2/5/2026 4:52:11.668194510 PM",
="",15448,,,,,177,="",="2/5/2026 4:52:11.668311515 PM",
="",15449,,,,,177,="",="2/5/2026 4:52:11.668428400 PM",
="",15450,,,,,177,="",="2/5/2026 4:52:11.668545845 PM",
="",15451,,,,,177,="",="2/5/2026 4:52:11.668662650 PM",
="",15452,,,,,177,="",="2/5/2026 4:52:11.668896675 PM",
="",15455,,,,,440,="",="2/5/2026 4:52:11.669732715 PM",
="",15467,,,,,422,="",="2/5/2026 4:52:11.678468190 PM",
="",15468,,,,,440,="",="2/5/2026 4:52:11.678709230 PM",
="",15477,,,,,99,="",="2/5/2026 4:52:11.688296805 PM",
="",15483,,,,,99,="",="2/5/2026 4:52:11.691243765 PM",
="",15485,,,,,99,="",="2/5/2026 4:52:11.691360490 PM",
="",15487,,,,,99,="",="2/5/2026 4:52:11.691478335 PM",
="",15492,,,,,177,="",="2/5/2026 4:52:11.692014075 PM",
="",15493,,,,,177,="",="2/5/2026 4:52:11.692131295 PM",
="",15499,,,,,411,="",="2/5/2026 4:52:11.695347630 PM",
="",15502,,,,,333,="",="2/5/2026 4:52:11.703505365 PM",
="",15521,,,,,117,="",="2/5/2026 4:52:11.731364440 PM",
="",15529,,,,,422,="",="2/5/2026 4:52:11.748976900 PM",
="",15531,,,,,436,="",="2/5/2026 4:52:11.750935035 PM",
="",15532,,,,,411,="",="2/5/2026 4:52:11.751205885 PM",
="",15533,,,,,440,="",="2/5/2026 4:52:11.751462535 PM",
="",15541,,,,,117,="",="2/5/2026 4:52:11.759910990 PM",
="",15545,,,,,437,="",="2/5/2026 4:52:11.760501055 PM",
="",15546,,,,,454,="",="2/5/2026 4:52:11.761240265 PM",
="",15551,,,,,117,="",="2/5/2026 4:52:11.765462710 PM",
="",15553,,,,,117,="",="2/5/2026 4:52:11.766321515 PM",
="",15560,,,,,442,="",="2/5/2026 4:52:11.772440395 PM",
="",15561,,,,,436,="",="2/5/2026 4:52:11.772728535 PM",
="",15562,,,,,411,="",="2/5/2026 4:52:11.773002385 PM",
="",15564,,,,,448,="",="2/5/2026 4:52:11.773557110 PM",
="",15566,,,,,440,="",="2/5/2026 4:52:11.774357980 PM",
="",15570,,,,,177,="",="2/5/2026 4:52:11.780594050 PM",
="",15574,,,,,177,="",="2/5/2026 4:52:11.782346290 PM",
="",15578,,,,,177,="",="2/5/2026 4:52:11.783781275 PM",
="",15599,,,,,333,="",="2/5/2026 4:52:11.805909690 PM",
="",15603,,,,,454,="",="2/5/2026 4:52:11.808662255 PM",
="",15605,,,,,440,="",="2/5/2026 4:52:11.809489690 PM",
="",15606,,,,,171,="",="2/5/2026 4:52:11.810010850 PM",
="",15607,,,,,109,="",="2/5/2026 4:52:11.810860475 PM",
="",15610,,,,,121,="",="2/5/2026 4:52:11.811139850 PM",
="",15614,,,,,436,="",="2/5/2026 4:52:11.828692395 PM",
="",15629,,,,,411,="",="2/5/2026 4:52:11.853632100 PM",
="",15647,,,,,117,="",="2/5/2026 4:52:11.860732975 PM",
="",15649,,,,,440,="",="2/5/2026 4:52:11.863702215 PM",
="",15656,,,,,121,="",="2/5/2026 4:52:11.871193435 PM",
="",15660,,,,,442,="",="2/5/2026 4:52:11.874819435 PM",
="",15662,,,,,411,="",="2/5/2026 4:52:11.875425720 PM",
="",15665,,,,,448,="",="2/5/2026 4:52:11.876039035 PM",
="",15674,,,,,171,="",="2/5/2026 4:52:11.883821030 PM",
="",15694,,,,,411,="",="2/5/2026 4:52:11.899319925 PM",
="",15700,,,,,333,="",="2/5/2026 4:52:11.908446685 PM",
="",15708,,,,,117,="",="2/5/2026 4:52:11.911644110 PM",
="",15713,,,,,117,="",="2/5/2026 4:52:11.913206475 PM",
="",15724,,,,,171,="",="2/5/2026 4:52:11.922425215 PM",
="",15728,,,,,437,="",="2/5/2026 4:52:11.930789820 PM",
="",15729,,,,,436,="",="2/5/2026 4:52:11.931065595 PM",
="",15730,,,,,448,="",="2/5/2026 4:52:11.937227930 PM",
="",15731,,,,,436,="",="2/5/2026 4:52:11.937509130 PM",
="",15732,,,,,411,="",="2/5/2026 4:52:11.937782340 PM",
="",15733,,,,,440,="",="2/5/2026 4:52:11.938038990 PM",
="",15748,,,,,171,="",="2/5/2026 4:52:11.954780945 PM",
="",15750,,,,,171,="",="2/5/2026 4:52:11.955164655 PM",
="",15754,,,,,440,="",="2/5/2026 4:52:11.956263595 PM",
="",15759,,,,,117,="",="2/5/2026 4:52:11.958806305 PM",
="",15768,,,,,425,="",="2/5/2026 4:52:11.965593440 PM",
="",15769,,,,,411,="",="2/5/2026 4:52:11.965850605 PM",
="",15773,,,,,430,="",="2/5/2026 4:52:11.974139040 PM",
="",15774,,,,,434,="",="2/5/2026 4:52:11.974573510 PM",
="",15775,,,,,434,="",="2/5/2026 4:52:11.974980675 PM",
="",15776,,,,,434,="",="2/5/2026 4:52:11.975371200 PM",
="",15781,,,,,448,="",="2/5/2026 4:52:11.977249235 PM",
="",15782,,,,,411,="",="2/5/2026 4:52:11.977803325 PM",
="",15783,,,,,440,="",="2/5/2026 4:52:11.978059735 PM",
="",15784,,,,,171,="",="2/5/2026 4:52:11.978341005 PM",
="",15786,,,,,454,="",="2/5/2026 4:52:11.985084580 PM",
="",15790,,,,,171,="",="2/5/2026 4:52:11.986230325 PM",
="",15791,,,,,171,="",="2/5/2026 4:52:11.986298915 PM",
="",15804,,,,,430,="",="2/5/2026 4:52:11.995706810 PM",
="",15805,,,,,430,="",="2/5/2026 4:52:11.996503100 PM",
="",15806,,,,,434,="",="2/5/2026 4:52:11.997320040 PM",
="",15818,,,,,117,="",="2/5/2026 4:52:12.010568520 PM",
="",15820,,,,,333,="",="2/5/2026 4:52:12.010718630 PM",
="",15824,,,,,411,="",="2/5/2026 4:52:12.012275150 PM",
="",15826,,,,,422,="",="2/5/2026 4:52:12.014027295 PM",
="",15827,,,,,440,="",="2/5/2026 4:52:12.014289655 PM",
="",15830,,,,,117,="",="2/5/2026 4:52:12.015458770 PM",
="",15837,,,,,117,="",="2/5/2026 4:52:12.023706340 PM",
="",15838,,,,,117,="",="2/5/2026 4:52:12.023826840 PM",
="",15841,,,,,117,="",="2/5/2026 4:52:12.025060135 PM",
="",15843,,,,,117,="",="2/5/2026 4:52:12.025577760 PM",
="",15851,,,,,117,="",="2/5/2026 4:52:12.026731790 PM",
="",15854,,,,,117,="",="2/5/2026 4:52:12.028122355 PM",
="",15855,,,,,436,="",="2/5/2026 4:52:12.033466320 PM",
="",15856,,,,,411,="",="2/5/2026 4:52:12.033739330 PM",
="",15858,,,,,171,="",="2/5/2026 4:52:12.040929260 PM",
="",15865,,,,,117,="",="2/5/2026 4:52:12.055653265 PM",
="",15869,,,,,422,="",="2/5/2026 4:52:12.056857620 PM",
="",15871,,,,,117,="",="2/5/2026 4:52:12.057744800 PM",
="",15872,,,,,448,="",="2/5/2026 4:52:12.057852725 PM",
="",15873,,,,,436,="",="2/5/2026 4:52:12.058146445 PM",
="",15874,,,,,411,="",="2/5/2026 4:52:12.058410945 PM",
="",15875,,,,,117,="",="2/5/2026 4:52:12.058723605 PM",
="",15882,,,,,411,="",="2/5/2026 4:52:12.068261735 PM",
="",15883,,,,,442,="",="2/5/2026 4:52:12.068726915 PM",
="",15890,,,,,411,="",="2/5/2026 4:52:12.079079630 PM",
="",15891,,,,,442,="",="2/5/2026 4:52:12.079585250 PM",
="",15892,,,,,436,="",="2/5/2026 4:52:12.079927865 PM",
="",15893,,,,,440,="",="2/5/2026 4:52:12.080460860 PM",
="",15894,,,,,436,="",="2/5/2026 4:52:12.080771450 PM",
="",15896,,,,,177,="",="2/5/2026 4:52:12.083077510 PM",
="",15914,,,,,437,="",="2/5/2026 4:52:12.103555485 PM",
="",15915,,,,,425,="",="2/5/2026 4:52:12.103831365 PM",
="",15921,,,,,229,="",="2/5/2026 4:52:12.114142515 PM",
="",15935,,,,,171,="",="2/5/2026 4:52:12.131297435 PM",
="",15944,,,,,117,="",="2/5/2026 4:52:12.153871255 PM",
="",15947,,,,,103,="",="2/5/2026 4:52:12.157995380 PM",
="",15948,,,,,442,="",="2/5/2026 4:52:12.158276265 PM",
="",15949,,,,,440,="",="2/5/2026 4:52:12.158818020 PM",
="",15951,,,,,436,="",="2/5/2026 4:52:12.160534155 PM",
="",15955,,,,,117,="",="2/5/2026 4:52:12.162119560 PM",
="",15963,,,,,411,="",="2/5/2026 4:52:12.170682240 PM",
="",15964,,,,,440,="",="2/5/2026 4:52:12.170899705 PM",
="",15972,,,,,436,="",="2/5/2026 4:52:12.182285960 PM",
="",15976,,,,,434,="",="2/5/2026 4:52:12.184805125 PM",
="",15978,,,,,434,="",="2/5/2026 4:52:12.185971005 PM",
="",15991,,,,,375,="",="2/5/2026 4:52:12.199284005 PM",
="",16004,,,,,333,="",="2/5/2026 4:52:12.215516490 PM",
="",16006,,,,,440,="",="2/5/2026 4:52:12.216541960 PM",
="",16012,,,,,117,="",="2/5/2026 4:52:12.221095090 PM",
="",16014,,,,,117,="",="2/5/2026 4:52:12.221440755 PM",
="",16015,,,,,117,="",="2/5/2026 4:52:12.221504535 PM",
="",16022,,,,,109,="",="2/5/2026 4:52:12.223722210 PM",
="",16024,,,,,177,="",="2/5/2026 4:52:12.224316285 PM",
="",16033,,,,,436,="",="2/5/2026 4:52:12.245460775 PM",
="",16034,,,,,411,="",="2/5/2026 4:52:12.245734465 PM",
="",16035,,,,,440,="",="2/5/2026 4:52:12.245990395 PM",
="",16039,,,,,442,="",="2/5/2026 4:52:12.250412235 PM",
="",16050,,,,,117,="",="2/5/2026 4:52:12.259611455 PM",
="",16051,,,,,117,="",="2/5/2026 4:52:12.259662075 PM",
="",16055,,,,,121,="",="2/5/2026 4:52:12.260357840 PM",
="",16058,,,,,422,="",="2/5/2026 4:52:12.260998465 PM",
="",16060,,,,,411,="",="2/5/2026 4:52:12.263231220 PM",
="",16061,,,,,440,="",="2/5/2026 4:52:12.263478940 PM",
="",16068,,,,,425,="",="2/5/2026 4:52:12.272797250 PM",
="",16069,,,,,411,="",="2/5/2026 4:52:12.273054415 PM",
="",16080,,,,,440,="",="2/5/2026 4:52:12.284118320 PM",
="",16081,,,,,448,="",="2/5/2026 4:52:12.284408190 PM",
="",16086,,,,,177,="",="2/5/2026 4:52:12.291485055 PM",
="",16090,,,,,177,="",="2/5/2026 4:52:12.292976150 PM",
="",16122,,,,,440,="",="2/5/2026 4:52:12.320497860 PM",
="",16129,,,,,99,="",="2/5/2026 4:52:12.323942160 PM",
="",16158,,,,,437,="",="2/5/2026 4:52:12.374907700 PM",
="",16159,,,,,425,="",="2/5/2026 4:52:12.375174805 PM",
="",16160,,,,,411,="",="2/5/2026 4:52:12.375443525 PM",
="",16168,,,,,448,="",="2/5/2026 4:52:12.386870995 PM",
="",16169,,,,,436,="",="2/5/2026 4:52:12.387152315 PM",
="",16170,,,,,411,="",="2/5/2026 4:52:12.387665150 PM",
="",16188,,,,,436,="",="2/5/2026 4:52:12.420812810 PM",
="",16189,,,,,411,="",="2/5/2026 4:52:12.421089020 PM",
="",16197,,,,,117,="",="2/5/2026 4:52:12.434339205 PM",
="",16201,,,,,117,="",="2/5/2026 4:52:12.435785345 PM",
="",16216,,,,,115,="",="2/5/2026 4:52:12.464195350 PM",
="",16218,,,,,115,="",="2/5/2026 4:52:12.464326970 PM",
="",16219,,,,,171,="",="2/5/2026 4:52:12.464754080 PM",
="",16220,,,,,115,="",="2/5/2026 4:52:12.465185490 PM",
="",16232,,,,,437,="",="2/5/2026 4:52:12.477297835 PM",
="",16244,,,,,448,="",="2/5/2026 4:52:12.489252490 PM",
="",16247,,,,,411,="",="2/5/2026 4:52:12.490688350 PM",
="",16248,,,,,440,="",="2/5/2026 4:52:12.490918975 PM",
="",16249,,,,,171,="",="2/5/2026 4:52:12.491314025 PM",
="",16278,,,,,340,="",="2/5/2026 4:52:12.530911180 PM",
="",16282,,,,,117,="",="2/5/2026 4:52:12.533528895 PM",
="",16283,,,,,142,="",="2/5/2026 4:52:12.535253830 PM",
="",16291,,,,,440,="",="2/5/2026 4:52:12.552440820 PM",
="",16298,,,,,121,="",="2/5/2026 4:52:12.556341255 PM",
="",16300,,,,,115,="",="2/5/2026 4:52:12.564443175 PM",
="",16303,,,,,121,="",="2/5/2026 4:52:12.566413180 PM",
="",16305,,,,,117,="",="2/5/2026 4:52:12.566630355 PM",
="",16312,,,,,171,="",="2/5/2026 4:52:12.569541390 PM",
="",16313,,,,,436,="",="2/5/2026 4:52:12.570137470 PM",
="",16314,,,,,411,="",="2/5/2026 4:52:12.570410400 PM",
="",16315,,,,,440,="",="2/5/2026 4:52:12.570669665 PM",
="",16322,,,,,425,="",="2/5/2026 4:52:12.579994855 PM",
="",16323,,,,,411,="",="2/5/2026 4:52:12.580252020 PM",
="",16335,,,,,117,="",="2/5/2026 4:52:12.587748740 PM",
="",16342,,,,,440,="",="2/5/2026 4:52:12.591318940 PM",
="",16364,,,,,177,="",="2/5/2026 4:52:12.613237070 PM",
